"","time","S","E","I","R"
"645",7.44,117687587.237463,1.14034901238402,12.8451518542119,36.6942816548336
"646",7.45,117676519.725331,1.13376743375343,12.8267419111123,36.7130489607502
"647",7.46,117665453.319894,1.12722456019699,12.8083435684481,36.7317684119239
"648",7.47,117654388.021043,1.12072016402827,12.7899569221901,36.7504401386615
"649",7.48,117643323.828666,1.11425401890027,12.7715820674659,36.7690642707645
"650",7.49,117632260.742653,1.10782589979749,12.7532190985648,36.7876409375316
"651",7.5,117621198.762893,1.10143558302812,12.7348681089436,36.8061702677612
"652",7.51,117610137.889276,1.09508284621624,12.7165291912317,36.824652389754
"653",7.52,117599078.121691,1.08876746829408,12.6982024372368,36.8430874313153
"654",7.53,117588019.460027,1.08248922949435,12.6798879379496,36.8614755197575
"655",7.54,117576961.904175,1.07624791134253,12.6615857835499,36.8798167819029
"656",7.55,117565905.454022,1.07004329664935,12.6432960634109,36.8981113440856
"657",7.56,117554850.10946,1.06387516950316,12.6250188661054,36.9163593321544
"658",7.57,117543795.870377,1.05774331526244,12.60675427941,36.934560871475
"659",7.58,117532742.736662,1.05164752054832,12.5885023903111,36.9527160869323
"660",7.59,117521690.708205,1.04558757323718,12.5702632850095,36.9708251029331
"661",7.6,117510639.784896,1.03956326245322,12.5520370489254,36.9888880434081
"662",7.61,117499589.966624,1.03357437856116,12.5338237667041,37.0069050318146
"663",7.62,117488541.253279,1.02762071315892,12.5156235222204,37.0248761911388
"664",7.63,117477493.64475,1.02170205907038,12.4974363985837,37.0428016438979
"665",7.64,117466447.140926,1.01581821033814,12.4792624781431,37.0606815121427
"666",7.65,117455401.741698,1.00996896221639,12.4611018424925,37.0785159174595
"667",7.66,117444357.446954,1.00415411116376,12.4429545724751,37.0963049809732
"668",7.67,117433314.256585,0.99837345483624,12.4248207481885,37.1140488233486
"669",7.68,117422272.170479,0.992626792080125,12.4067004489896,37.1317475647934
"670",7.69,117411231.188527,0.98691392292503,12.3885937534992,37.1494013250601
"671",7.7,117400191.310618,0.981234648576921,12.3705007396071,37.1670102234485
"672",7.71,117389152.536641,0.975588771411193,12.3524214844765,37.1845743788078
"673",7.72,117378114.866487,0.969976094965797,12.334356064549,37.2020939095385
"674",7.73,117367078.300045,0.964396423934392,12.3163045555493,37.2195689335954
"675",7.74,117356042.837203,0.958849564159556,12.2982670324896,37.2369995684889
"676",7.75,117345008.477854,0.953335322626022,12.2802435696745,37.2543859312879
"677",7.76,117333975.221884,0.947853507453959,12.2622342407056,37.2717281386217
"678",7.77,117322943.069186,0.942403927892294,12.2442391184859,37.289026306682
"679",7.78,117311912.019647,0.936986394312074,12.2262582752246,37.3062805512252
"680",7.79,117300882.073158,0.931600718199858,12.2082917824415,37.3234909875747
"681",7.8,117289853.229609,0.926246712151165,12.1903397109715,37.3406577306227
"682",7.81,117278825.488889,0.920924189863941,12.172402130969,37.3577808948327
"683",7.82,117267798.850888,0.915632966132079,12.1544791119127,37.3748605942412
"684",7.83,117256773.315496,0.910372856838972,12.1365707226095,37.39189694246
"685",7.84,117245748.882602,0.9051436789511,12.1186770311994,37.4088900526783
"686",7.85,117234725.552096,0.899945250511664,12.1007981051595,37.4258400376648
"687",7.86,117223703.323868,0.894777390634247,12.0829340113085,37.4427470097696
"688",7.87,117212682.197808,0.88963991949652,12.0650848158111,37.4596110809263
"689",7.88,117201662.173805,0.884532658333984,12.0472505841821,37.4764323626542
"690",7.89,117190643.25175,0.879455429433743,12.0294313812908,37.4932109660601
"691",7.9,117179625.431532,0.87440805612832,12.0116272713652,37.5099470018403
"692",7.91,117168608.713041,0.869390362789509,11.9938383179962,37.526640580283
"693",7.92,117157593.096166,0.864402174822257,11.9760645841417,37.5432918112695
"694",7.93,117146578.580799,0.85944331865859,11.9583061321311,37.5599008042773
"695",7.94,117135565.166827,0.85451362175157,11.9405630236689,37.5764676683809
"696",7.95,117124552.854142,0.84961291256929,11.9228353198395,37.5929925122546
"697",7.96,117113541.642633,0.844741020588898,11.9051230811105,37.609475444174
"698",7.97,117102531.532191,0.839897776290667,11.8874263673374,37.6259165720182
"699",7.98,117091522.522704,0.835083011152091,11.8697452377674,37.6423160032714
"700",7.99,117080514.614063,0.830296557642021,11.8520797510432,37.6586738450252
"701",8,117069507.806158,0.825538249214828,11.8344299652075,37.6749902039802
"702",8.01,117058502.098879,0.820807920304612,11.8167959377065,37.6912651864482
"703",8.02,117047497.492116,0.816105406319435,11.7991777253941,37.7074988983536
"704",8.03,117036493.985758,0.811430543635589,11.7815753845356,37.7236914452359
"705",8.04,117025491.579696,0.806783169591911,11.7639889708117,37.7398429322508
"706",8.05,117014490.27382,0.802163122484104,11.7464185393226,37.755953464173
"707",8.06,117003490.068019,0.797570241559125,11.7288641445916,37.772023145397
"708",8.07,116992490.962183,0.793004367009578,11.7113258405687,37.7880520799399
"709",8.08,116981492.956204,0.788465339968153,11.6938036806348,37.8040403714425
"710",8.09,116970496.04997,0.7839530025021,11.6762977176056,37.8199881231714
"711",8.1,116959500.243371,0.779467197607728,11.6588080037347,37.8358954380208
"712",8.11,116948505.536298,0.775007769204941,11.6413345907178,37.8517624185145
"713",8.12,116937511.928641,0.770574562131801,11.6238775296966,37.8675891668071
"714",8.13,116926519.42029,0.766167422139135,11.6064368712619,37.8833757846864
"715",8.14,116915528.011135,0.761786195885156,11.5890126654577,37.8991223735747
"716",8.15,116904537.701066,0.757430730930134,11.5716049617847,37.9148290345309
"717",8.16,116893548.489972,0.753100875731081,11.554213809204,37.9304958682519
"718",8.17,116882560.377745,0.748796479636483,11.5368392561405,37.9461229750747
"719",8.18,116871573.364274,0.744517392881052,11.5194813504867,37.9617104549779
"720",8.19,116860587.44945,0.740263466580513,11.5021401396061,37.9772584075834
"721",8.2,116849602.633162,0.736034552726424,11.484815670337,37.9927669321581
"722",8.21,116838618.915301,0.731830504181018,11.4675079889955,38.0082361276157
"723",8.22,116827636.295757,0.727651174672089,11.4502171413794,38.0236660925186
"724",8.23,116816654.77442,0.723496418787891,11.4329431727716,38.0390569250788
"725",8.24,116805674.35118,0.719366091972086,11.4156861279436,38.0544087231606
"726",8.25,116794695.025927,0.715260050518706,11.3984460511586,38.0697215842813
"727",8.26,116783716.798553,0.71117815156715,11.3812229861752,38.0849956056136
"728",8.27,116772739.668946,0.707120253097214,11.3640169762509,38.1002308839869
"729",8.28,116761763.636997,0.703086213924146,11.346828064145,38.1154275158887
"730",8.29,116750788.702596,0.699075893693733,11.3296562921225,38.1305855974668
"731",8.3,116739814.865634,0.69508915287741,11.312501701957,38.1457052245305
"732",8.31,116728842.126001,0.691125852767411,11.295364334934,38.1607864925521
"733",8.32,116717870.483587,0.687185855471933,11.2782442318547,38.175829496669
"734",8.33,116706899.938283,0.683269023910339,11.2611414330385,38.1908343316847
"735",8.34,116695930.489978,0.67937522180839,11.2440559783269,38.205801092071
"736",8.35,116684962.138563,0.675504313693494,11.2269879070863,38.2207298719689
"737",8.36,116673994.883928,0.671656164889997,11.2099372582116,38.2356207651906
"738",8.37,116663028.725964,0.667830641514487,11.1929040701287,38.2504738652211
"739",8.38,116652063.664561,0.664027610471146,11.1758883807986,38.2652892652193
"740",8.39,116641099.699609,0.6602469394471,11.1588902277196,38.2800670580201
"741",8.4,116630136.830999,0.656488496907831,11.1419096479312,38.2948073361355
"742",8.41,116619175.058622,0.652752152092584,11.1249466780168,38.3095101917562
"743",8.42,116608214.382366,0.649037775009823,11.1080013541068,38.3241757167534
"744",8.43,116597254.802123,0.645345236432704,11.0910737118818,38.33880400268
"745",8.44,116586296.317784,0.641674407894575,11.0741637865754,38.353395140772
"746",8.45,116575338.929238,0.638025161684509,11.0572716129778,38.3679492219503
"747",8.46,116564382.636377,0.63439737084285,11.040397225438,38.3824663368222
"748",8.47,116553427.439089,0.630790909156803,11.0235406578675,38.3969465756824
"749",8.48,116542473.337267,0.627205651156033,11.0067019437429,38.411390028515
"750",8.49,116531520.330801,0.623641472108302,10.989881116109,38.4257967849945
"751",8.5,116520568.41958,0.620098248015125,10.9730782075815,38.4401669344878
"752",8.51,116509617.603495,0.616575855607453,10.9562932503505,38.454500566055
"753",8.52,116498667.882438,0.613074172341383,10.9395262761827,38.4687977684514
"754",8.53,116487719.256297,0.609593076393895,10.9227773164247,38.4830586301284
"755",8.54,116476771.724965,0.606132446658605,10.9060464020057,38.4972832392353
"756",8.55,116465825.288331,0.602692162741555,10.8893335634406,38.5114716836207
"757",8.56,116454879.946286,0.599272104957018,10.8726388308325,38.5256240508335
"758",8.57,116443935.698721,0.595872154323337,10.8559622338758,38.5397404281249
"759",8.58,116432992.545525,0.592492192558776,10.8393038018586,38.5538209024492
"760",8.59,116422050.48659,0.589132102077408,10.8226635636662,38.5678655604656
"761",8.6,116411109.521807,0.585791765985021,10.806041547783,38.5818744885394
"762",8.61,116400169.651065,0.582471068075049,10.7894377822959,38.5958477727431
"763",8.62,116389230.874255,0.579169892824522,10.7728522948967,38.6097854988584
"764",8.63,116378293.191269,0.575888125390054,10.756285112885,38.6236877523769
"765",8.64,116367356.601996,0.572625651603834,10.7397362631706,38.6375546185018
"766",8.65,116356421.106327,0.569382357969665,10.7232057722766,38.6513861821493
"767",8.66,116345486.704154,0.566158131658999,10.7066936663418,38.6651825279494
"768",8.67,116334553.395365,0.56295286050702,10.6901999711234,38.678943740248
"769",8.68,116323621.179854,0.559766433008736,10.6737247119995,38.6926699031073
"770",8.69,116312690.057509,0.556598738315095,10.6572679139721,38.7063611003082
"771",8.7,116301760.028221,0.553449666229134,10.6408296016692,38.7200174153504
"772",8.71,116290831.091882,0.55031910720213,10.6244097993479,38.7336389314548
"773",8.72,116279903.248382,0.547206952329801,10.6080085308963,38.7472257315639
"774",8.73,116268976.497612,0.544113093348504,10.5916258198368,38.7607778983435
"775",8.74,116258050.839462,0.541037422631475,10.5752616893282,38.7742955141841
"776",8.75,116247126.273823,0.537979833185075,10.5589161621682,38.7877786612019
"777",8.76,116236202.800586,0.53494021864507,10.5425892607962,38.8012274212399
"778",8.77,116225280.419642,0.531918473272926,10.5262810072954,38.8146418758698
"779",8.78,116214359.130882,0.52891449195213,10.5099914233956,38.8280221063923
"780",8.79,116203438.934195,0.525928170184534,10.4937205304755,38.8413681938394
"781",8.8,116192519.829474,0.522959404086706,10.4774683495653,38.8546802189747
"782",8.81,116181601.816609,0.520008090386329,10.4612349013487,38.8679582622952
"783",8.82,116170684.89549,0.517074126418596,10.445020206166,38.8812024040321
"784",8.83,116159769.066009,0.514157410122636,10.4288242840158,38.8944127241525
"785",8.84,116148854.328056,0.511257840037969,10.4126471545581,38.9075893023602
"786",8.85,116137940.681523,0.508375315300966,10.3964888371157,38.920732218097
"787",8.86,116127028.1263,0.505509735641343,10.3803493506778,38.933841550544
"788",8.87,116116116.662277,0.502661001378667,10.3642287139012,38.9469173786225
"789",8.88,116105206.289347,0.499829013418889,10.3481269451132,38.9599597809957
"790",8.89,116094297.007399,0.497013673250894,10.332044062314,38.9729688360693
